cell_id,center_lat,center_lon
1145,12.8575,77.3585
1146,12.8575,77.3675
1147,12.8575,77.3765
1148,12.8575,77.3855
1149,12.8575,77.3945
1150,12.8575,77.4035
1151,12.8575,77.4125
1152,12.8575,77.4215
1153,12.8575,77.4305
1154,12.8575,77.4395
1155,12.8575,77.4485
1156,12.8575,77.4575
1157,12.8575,77.4665
1158,12.8575,77.4755
1159,12.8575,77.4845
1160,12.8575,77.4935
1161,12.8575,77.5025
1162,12.8575,77.5115
1163,12.8575,77.5205
1164,12.8575,77.5295
1165,12.8575,77.5385
1166,12.8575,77.5475
1167,12.8575,77.5565
1168,12.8575,77.5655
1169,12.8575,77.5745
1170,12.8575,77.5835
1171,12.8575,77.5925
1172,12.8575,77.6015
1173,12.8575,77.6105
1174,12.8575,77.6195
1175,12.8575,77.6285
1176,12.8575,77.6375
1177,12.8575,77.6465
1178,12.8575,77.6555
1179,12.8575,77.6645
1180,12.8575,77.6735
1181,12.8575,77.6825
1182,12.8575,77.6915
1183,12.8575,77.7005
1184,12.8575,77.7095
1185,12.8575,77.7185
1186,12.8575,77.7275
1187,12.8575,77.7365
1188,12.8575,77.7455
1189,12.8575,77.7545
1190,12.8575,77.7635
1191,12.8575,77.7725
1192,12.8575,77.7815
1193,12.8575,77.7905
1194,12.8575,77.7995
1195,12.8575,77.8085
1196,12.8575,77.8175
1197,12.8575,77.8265
1198,12.8575,77.8355
1199,12.8575,77.8445
1200,12.8575,77.8535
1201,12.8575,77.8625
1202,12.8575,77.8715
1203,12.8575,77.8805
1204,12.8575,77.8895
1205,12.8575,77.8985
1206,12.8665,77.3045
1207,12.8665,77.3135
1208,12.8665,77.3225
1209,12.8665,77.3315
1210,12.8665,77.3405
1211,12.8665,77.3495
1212,12.8665,77.3585
1213,12.8665,77.3675
1214,12.8665,77.3765
1215,12.8665,77.3855
1216,12.8665,77.3945
1217,12.8665,77.4035
1218,12.8665,77.4125
1219,12.8665,77.4215
1220,12.8665,77.4305
1221,12.8665,77.4395
1222,12.8665,77.4485
1223,12.8665,77.4575
1224,12.8665,77.4665
1225,12.8665,77.4755
1226,12.8665,77.4845
1227,12.8665,77.4935
1228,12.8665,77.5025
1229,12.8665,77.5115
1230,12.8665,77.5205
1231,12.8665,77.5295
1232,12.8665,77.5385
1233,12.8665,77.5475
1234,12.8665,77.5565
1235,12.8665,77.5655
1236,12.8665,77.5745
1237,12.8665,77.5835
1238,12.8665,77.5925
1239,12.8665,77.6015
1240,12.8665,77.6105
1241,12.8665,77.6195
1242,12.8665,77.6285
1243,12.8665,77.6375
1244,12.8665,77.6465
1245,12.8665,77.6555
1246,12.8665,77.6645
1247,12.8665,77.6735
1248,12.8665,77.6825
1249,12.8665,77.6915
1250,12.8665,77.7005
1251,12.8665,77.7095
1252,12.8665,77.7185
1253,12.8665,77.7275
1254,12.8665,77.7365
1255,12.8665,77.7455
1256,12.8665,77.7545
1257,12.8665,77.7635
1258,12.8665,77.7725
1259,12.8665,77.7815
1260,12.8665,77.7905
1261,12.8665,77.7995
1262,12.8665,77.8085
1263,12.8665,77.8175
1264,12.8665,77.8265
1265,12.8665,77.8355
1266,12.8665,77.8445
1267,12.8665,77.8535
1268,12.8665,77.8625
1269,12.8665,77.8715
1270,12.8665,77.8805
1271,12.8665,77.8895
1272,12.8665,77.8985
1273,12.8755,77.3045
1274,12.8755,77.3135
1275,12.8755,77.3225
1276,12.8755,77.3315
1277,12.8755,77.3405
1278,12.8755,77.3495
1279,12.8755,77.3585
1280,12.8755,77.3675
1281,12.8755,77.3765
1282,12.8755,77.3855
1283,12.8755,77.3945
1284,12.8755,77.4035
1285,12.8755,77.4125
1286,12.8755,77.4215
1287,12.8755,77.4305
1288,12.8755,77.4395
1289,12.8755,77.4485
1290,12.8755,77.4575
1291,12.8755,77.4665
1292,12.8755,77.4755
1293,12.8755,77.4845
1294,12.8755,77.4935
1295,12.8755,77.5025
1296,12.8755,77.5115
1297,12.8755,77.5205
1298,12.8755,77.5295
1299,12.8755,77.5385
1300,12.8755,77.5475
1301,12.8755,77.5565
1302,12.8755,77.5655
1303,12.8755,77.5745
1304,12.8755,77.5835
1305,12.8755,77.5925
1306,12.8755,77.6015
1307,12.8755,77.6105
1308,12.8755,77.6195
1309,12.8755,77.6285
1310,12.8755,77.6375
1311,12.8755,77.6465
1312,12.8755,77.6555
1313,12.8755,77.6645
1314,12.8755,77.6735
1315,12.8755,77.6825
1316,12.8755,77.6915
1317,12.8755,77.7005
1318,12.8755,77.7095
1319,12.8755,77.7185
1320,12.8755,77.7275
1321,12.8755,77.7365
1322,12.8755,77.7455
1323,12.8755,77.7545
1324,12.8755,77.7635
1325,12.8755,77.7725
1326,12.8755,77.7815
1327,12.8755,77.7905
1328,12.8755,77.7995
1329,12.8755,77.8085
1330,12.8755,77.8175
1331,12.8755,77.8265
1332,12.8755,77.8355
1333,12.8755,77.8445
1334,12.8755,77.8535
1335,12.8755,77.8625
1336,12.8755,77.8715
1337,12.8755,77.8805
1338,12.8755,77.8895
1339,12.8755,77.8985
1340,12.8845,77.3045
1341,12.8845,77.3135
1342,12.8845,77.3225
1343,12.8845,77.3315
1344,12.8845,77.3405
1345,12.8845,77.3495
1346,12.8845,77.3585
1347,12.8845,77.3675
1348,12.8845,77.3765
1349,12.8845,77.3855
1350,12.8845,77.3945
1351,12.8845,77.4035
1352,12.8845,77.4125
1353,12.8845,77.4215
1354,12.8845,77.4305
1355,12.8845,77.4395
1356,12.8845,77.4485
1357,12.8845,77.4575
1358,12.8845,77.4665
1359,12.8845,77.4755
1360,12.8845,77.4845
1361,12.8845,77.4935
1362,12.8845,77.5025
1363,12.8845,77.5115
1364,12.8845,77.5205
1365,12.8845,77.5295
1366,12.8845,77.5385
1367,12.8845,77.5475
1368,12.8845,77.5565
1369,12.8845,77.5655
1370,12.8845,77.5745
1371,12.8845,77.5835
1372,12.8845,77.5925
1373,12.8845,77.6015
1374,12.8845,77.6105
1375,12.8845,77.6195
1376,12.8845,77.6285
1377,12.8845,77.6375
1378,12.8845,77.6465
1379,12.8845,77.6555
1380,12.8845,77.6645
1381,12.8845,77.6735
1382,12.8845,77.6825
1383,12.8845,77.6915
1384,12.8845,77.7005
1385,12.8845,77.7095
1386,12.8845,77.7185
1387,12.8845,77.7275
1388,12.8845,77.7365
1389,12.8845,77.7455
1390,12.8845,77.7545
1391,12.8845,77.7635
1392,12.8845,77.7725
1393,12.8845,77.7815
1394,12.8845,77.7905
1395,12.8845,77.7995
1396,12.8845,77.8085
1397,12.8845,77.8175
1398,12.8845,77.8265
1399,12.8845,77.8355
1400,12.8845,77.8445
1401,12.8845,77.8535
1402,12.8845,77.8625
1403,12.8845,77.8715
1404,12.8845,77.8805
1405,12.8845,77.8895
1406,12.8845,77.8985
1407,12.8935,77.3045
1408,12.8935,77.3135
1409,12.8935,77.3225
1410,12.8935,77.3315
1411,12.8935,77.3405
1412,12.8935,77.3495
1413,12.8935,77.3585
1414,12.8935,77.3675
1415,12.8935,77.3765
1416,12.8935,77.3855
1417,12.8935,77.3945
1418,12.8935,77.4035
1419,12.8935,77.4125
1420,12.8935,77.4215
1421,12.8935,77.4305
1422,12.8935,77.4395
1423,12.8935,77.4485
1424,12.8935,77.4575
1425,12.8935,77.4665
1426,12.8935,77.4755
1427,12.8935,77.4845
1428,12.8935,77.4935
1429,12.8935,77.5025
1430,12.8935,77.5115
1431,12.8935,77.5205
1432,12.8935,77.5295
1433,12.8935,77.5385
1434,12.8935,77.5475
1435,12.8935,77.5565
1436,12.8935,77.5655
1437,12.8935,77.5745
1438,12.8935,77.5835
1439,12.8935,77.5925
1440,12.8935,77.6015
1441,12.8935,77.6105
1442,12.8935,77.6195
1443,12.8935,77.6285
1444,12.8935,77.6375
1445,12.8935,77.6465
1446,12.8935,77.6555
1447,12.8935,77.6645
1448,12.8935,77.6735
1449,12.8935,77.6825
1450,12.8935,77.6915
1451,12.8935,77.7005
1452,12.8935,77.7095
1453,12.8935,77.7185
1454,12.8935,77.7275
1455,12.8935,77.7365
1456,12.8935,77.7455
1457,12.8935,77.7545
1458,12.8935,77.7635
1459,12.8935,77.7725
1460,12.8935,77.7815
1461,12.8935,77.7905
1462,12.8935,77.7995
1463,12.8935,77.8085
1464,12.8935,77.8175
1465,12.8935,77.8265
1466,12.8935,77.8355
1467,12.8935,77.8445
1468,12.8935,77.8535
1469,12.8935,77.8625
1470,12.8935,77.8715
1471,12.8935,77.8805
1472,12.8935,77.8895
1473,12.8935,77.8985
1474,12.9025,77.3045
1475,12.9025,77.3135
1476,12.9025,77.3225
1477,12.9025,77.3315
1478,12.9025,77.3405
1479,12.9025,77.3495
1480,12.9025,77.3585
1481,12.9025,77.3675
1482,12.9025,77.3765
1483,12.9025,77.3855
1484,12.9025,77.3945
1485,12.9025,77.4035
1486,12.9025,77.4125
1487,12.9025,77.4215
1488,12.9025,77.4305
1489,12.9025,77.4395
1490,12.9025,77.4485
1491,12.9025,77.4575
1492,12.9025,77.4665
1493,12.9025,77.4755
1494,12.9025,77.4845
1495,12.9025,77.4935
1496,12.9025,77.5025
1497,12.9025,77.5115
1498,12.9025,77.5205
1499,12.9025,77.5295
1500,12.9025,77.5385
1501,12.9025,77.5475
1502,12.9025,77.5565
1503,12.9025,77.5655
1504,12.9025,77.5745
1505,12.9025,77.5835
1506,12.9025,77.5925
1507,12.9025,77.6015
1508,12.9025,77.6105
1509,12.9025,77.6195
1510,12.9025,77.6285
1511,12.9025,77.6375
1512,12.9025,77.6465
1513,12.9025,77.6555
1514,12.9025,77.6645
1515,12.9025,77.6735
1516,12.9025,77.6825
1517,12.9025,77.6915
1518,12.9025,77.7005
1519,12.9025,77.7095
1520,12.9025,77.7185
1521,12.9025,77.7275
1522,12.9025,77.7365
1523,12.9025,77.7455
1524,12.9025,77.7545
1525,12.9025,77.7635
1526,12.9025,77.7725
1527,12.9025,77.7815
1528,12.9025,77.7905
1529,12.9025,77.7995
1530,12.9025,77.8085
1531,12.9025,77.8175
1532,12.9025,77.8265
1533,12.9025,77.8355
1534,12.9025,77.8445
1535,12.9025,77.8535
1536,12.9025,77.8625
1537,12.9025,77.8715
1538,12.9025,77.8805
1539,12.9025,77.8895
1540,12.9025,77.8985
1541,12.9115,77.3045
1542,12.9115,77.3135
1543,12.9115,77.3225
1544,12.9115,77.3315
1545,12.9115,77.3405
1546,12.9115,77.3495
1547,12.9115,77.3585
1548,12.9115,77.3675
1549,12.9115,77.3765
1550,12.9115,77.3855
1551,12.9115,77.3945
1552,12.9115,77.4035
1553,12.9115,77.4125
1554,12.9115,77.4215
1555,12.9115,77.4305
1556,12.9115,77.4395
1557,12.9115,77.4485
1558,12.9115,77.4575
1559,12.9115,77.4665
1560,12.9115,77.4755
1561,12.9115,77.4845
1562,12.9115,77.4935
1563,12.9115,77.5025
1564,12.9115,77.5115
1565,12.9115,77.5205
1566,12.9115,77.5295
1567,12.9115,77.5385
1568,12.9115,77.5475
1569,12.9115,77.5565
1570,12.9115,77.5655
1571,12.9115,77.5745
1572,12.9115,77.5835
1573,12.9115,77.5925
1574,12.9115,77.6015
1575,12.9115,77.6105
1576,12.9115,77.6195
1577,12.9115,77.6285
1578,12.9115,77.6375
1579,12.9115,77.6465
1580,12.9115,77.6555
1581,12.9115,77.6645
1582,12.9115,77.6735
1583,12.9115,77.6825
1584,12.9115,77.6915
1585,12.9115,77.7005
1586,12.9115,77.7095
1587,12.9115,77.7185
1588,12.9115,77.7275
1589,12.9115,77.7365
1590,12.9115,77.7455
1591,12.9115,77.7545
1592,12.9115,77.7635
1593,12.9115,77.7725
1594,12.9115,77.7815
1595,12.9115,77.7905
1596,12.9115,77.7995
1597,12.9115,77.8085
1598,12.9115,77.8175
1599,12.9115,77.8265
1600,12.9115,77.8355
1601,12.9115,77.8445
1602,12.9115,77.8535
1603,12.9115,77.8625
1604,12.9115,77.8715
1605,12.9115,77.8805
1606,12.9115,77.8895
1607,12.9115,77.8985
1608,12.9205,77.3045
1609,12.9205,77.3135
1610,12.9205,77.3225
1611,12.9205,77.3315
1612,12.9205,77.3405
1613,12.9205,77.3495
1614,12.9205,77.3585
1615,12.9205,77.3675
1616,12.9205,77.3765
1617,12.9205,77.3855
1618,12.9205,77.3945
1619,12.9205,77.4035
1620,12.9205,77.4125
1621,12.9205,77.4215
1622,12.9205,77.4305
1623,12.9205,77.4395
1624,12.9205,77.4485
1625,12.9205,77.4575
1626,12.9205,77.4665
1627,12.9205,77.4755
1628,12.9205,77.4845
1629,12.9205,77.4935
1630,12.9205,77.5025
1631,12.9205,77.5115
1632,12.9205,77.5205
1633,12.9205,77.5295
1634,12.9205,77.5385
1635,12.9205,77.5475
1636,12.9205,77.5565
1637,12.9205,77.5655
1638,12.9205,77.5745
1639,12.9205,77.5835
1640,12.9205,77.5925
1641,12.9205,77.6015
1642,12.9205,77.6105
1643,12.9205,77.6195
1644,12.9205,77.6285
1645,12.9205,77.6375
1646,12.9205,77.6465
1647,12.9205,77.6555
1648,12.9205,77.6645
1649,12.9205,77.6735
1650,12.9205,77.6825
1651,12.9205,77.6915
1652,12.9205,77.7005
1653,12.9205,77.7095
1654,12.9205,77.7185
1655,12.9205,77.7275
1656,12.9205,77.7365
1657,12.9205,77.7455
1658,12.9205,77.7545
1659,12.9205,77.7635
1660,12.9205,77.7725
1661,12.9205,77.7815
1662,12.9205,77.7905
1663,12.9205,77.7995
1664,12.9205,77.8085
1665,12.9205,77.8175
1666,12.9205,77.8265
1667,12.9205,77.8355
1668,12.9205,77.8445
1669,12.9205,77.8535
1670,12.9205,77.8625
1671,12.9205,77.8715
1672,12.9205,77.8805
1673,12.9205,77.8895
1674,12.9205,77.8985
1675,12.9295,77.3045
1676,12.9295,77.3135
1677,12.9295,77.3225
1678,12.9295,77.3315
1679,12.9295,77.3405
1680,12.9295,77.3495
1681,12.9295,77.3585
1682,12.9295,77.3675
1683,12.9295,77.3765
1684,12.9295,77.3855
1685,12.9295,77.3945
1686,12.9295,77.4035
1687,12.9295,77.4125
1688,12.9295,77.4215
1689,12.9295,77.4305
1690,12.9295,77.4395
1691,12.9295,77.4485
1692,12.9295,77.4575
1693,12.9295,77.4665
1694,12.9295,77.4755
1695,12.9295,77.4845
1696,12.9295,77.4935
1697,12.9295,77.5025
1698,12.9295,77.5115
1699,12.9295,77.5205
1700,12.9295,77.5295
1701,12.9295,77.5385
1702,12.9295,77.5475
1703,12.9295,77.5565
1704,12.9295,77.5655
1705,12.9295,77.5745
1706,12.9295,77.5835
1707,12.9295,77.5925
1708,12.9295,77.6015
1709,12.9295,77.6105
1710,12.9295,77.6195
1711,12.9295,77.6285
1712,12.9295,77.6375
1713,12.9295,77.6465
1714,12.9295,77.6555
1715,12.9295,77.6645
1716,12.9295,77.6735
1717,12.9295,77.6825
1718,12.9295,77.6915
1719,12.9295,77.7005
1720,12.9295,77.7095
1721,12.9295,77.7185
1722,12.9295,77.7275
1723,12.9295,77.7365
1724,12.9295,77.7455
1725,12.9295,77.7545
1726,12.9295,77.7635
1727,12.9295,77.7725
1728,12.9295,77.7815
1729,12.9295,77.7905
1730,12.9295,77.7995
1731,12.9295,77.8085
1732,12.9295,77.8175
1733,12.9295,77.8265
1734,12.9295,77.8355
1735,12.9295,77.8445
1736,12.9295,77.8535
1737,12.9295,77.8625
1738,12.9295,77.8715
1739,12.9295,77.8805
1740,12.9295,77.8895
1741,12.9295,77.8985
1742,12.9385,77.3045
1743,12.9385,77.3135
1744,12.9385,77.3225
1745,12.9385,77.3315
1746,12.9385,77.3405
1747,12.9385,77.3495
1748,12.9385,77.3585
1749,12.9385,77.3675
1750,12.9385,77.3765
1751,12.9385,77.3855
1752,12.9385,77.3945
1753,12.9385,77.4035
1754,12.9385,77.4125
1755,12.9385,77.4215
1756,12.9385,77.4305
1757,12.9385,77.4395
1758,12.9385,77.4485
1759,12.9385,77.4575
1760,12.9385,77.4665
1761,12.9385,77.4755
1762,12.9385,77.4845
1763,12.9385,77.4935
1764,12.9385,77.5025
1765,12.9385,77.5115
1766,12.9385,77.5205
1767,12.9385,77.5295
1768,12.9385,77.5385
1769,12.9385,77.5475
1770,12.9385,77.5565
1771,12.9385,77.5655
1772,12.9385,77.5745
1773,12.9385,77.5835
1774,12.9385,77.5925
1775,12.9385,77.6015
1776,12.9385,77.6105
1777,12.9385,77.6195
1778,12.9385,77.6285
1779,12.9385,77.6375
1780,12.9385,77.6465
1781,12.9385,77.6555
1782,12.9385,77.6645
1783,12.9385,77.6735
1784,12.9385,77.6825
1785,12.9385,77.6915
1786,12.9385,77.7005
1787,12.9385,77.7095
1788,12.9385,77.7185
1789,12.9385,77.7275
1790,12.9385,77.7365
1791,12.9385,77.7455
1792,12.9385,77.7545
1793,12.9385,77.7635
1794,12.9385,77.7725
1795,12.9385,77.7815
1796,12.9385,77.7905
1797,12.9385,77.7995
1798,12.9385,77.8085
1799,12.9385,77.8175
1800,12.9385,77.8265
1801,12.9385,77.8355
1802,12.9385,77.8445
1803,12.9385,77.8535
1804,12.9385,77.8625
1805,12.9385,77.8715
1806,12.9385,77.8805
1807,12.9385,77.8895
1808,12.9385,77.8985
1809,12.9475,77.3045
1810,12.9475,77.3135
1811,12.9475,77.3225
1812,12.9475,77.3315
1813,12.9475,77.3405
1814,12.9475,77.3495
1815,12.9475,77.3585
1816,12.9475,77.3675
1817,12.9475,77.3765
1818,12.9475,77.3855
1819,12.9475,77.3945
1820,12.9475,77.4035
1821,12.9475,77.4125
1822,12.9475,77.4215
1823,12.9475,77.4305
1824,12.9475,77.4395
1825,12.9475,77.4485
1826,12.9475,77.4575
1827,12.9475,77.4665
1828,12.9475,77.4755
1829,12.9475,77.4845
1830,12.9475,77.4935
1831,12.9475,77.5025
1832,12.9475,77.5115
1833,12.9475,77.5205
1834,12.9475,77.5295
1835,12.9475,77.5385
1836,12.9475,77.5475
1837,12.9475,77.5565
1838,12.9475,77.5655
1839,12.9475,77.5745
1840,12.9475,77.5835
1841,12.9475,77.5925
1842,12.9475,77.6015
1843,12.9475,77.6105
1844,12.9475,77.6195
1845,12.9475,77.6285
1846,12.9475,77.6375
1847,12.9475,77.6465
1848,12.9475,77.6555
1849,12.9475,77.6645
1850,12.9475,77.6735
1851,12.9475,77.6825
1852,12.9475,77.6915
1853,12.9475,77.7005
1854,12.9475,77.7095
1855,12.9475,77.7185
1856,12.9475,77.7275
1857,12.9475,77.7365
1858,12.9475,77.7455
1859,12.9475,77.7545
1860,12.9475,77.7635
1861,12.9475,77.7725
1862,12.9475,77.7815
1863,12.9475,77.7905
1864,12.9475,77.7995
1865,12.9475,77.8085
1866,12.9475,77.8175
1867,12.9475,77.8265
1868,12.9475,77.8355
1869,12.9475,77.8445
1870,12.9475,77.8535
1871,12.9475,77.8625
1872,12.9475,77.8715
1873,12.9475,77.8805
1874,12.9475,77.8895
1875,12.9475,77.8985
1876,12.9565,77.3045
1877,12.9565,77.3135
1878,12.9565,77.3225
1879,12.9565,77.3315
1880,12.9565,77.3405
1881,12.9565,77.3495
1882,12.9565,77.3585
1883,12.9565,77.3675
1884,12.9565,77.3765
1885,12.9565,77.3855
1886,12.9565,77.3945
1887,12.9565,77.4035
1888,12.9565,77.4125
1889,12.9565,77.4215
1890,12.9565,77.4305
1891,12.9565,77.4395
1892,12.9565,77.4485
1893,12.9565,77.4575
1894,12.9565,77.4665
1895,12.9565,77.4755
1896,12.9565,77.4845
1897,12.9565,77.4935
1898,12.9565,77.5025
1899,12.9565,77.5115
1900,12.9565,77.5205
1901,12.9565,77.5295
1902,12.9565,77.5385
1903,12.9565,77.5475
1904,12.9565,77.5565
1905,12.9565,77.5655
1906,12.9565,77.5745
1907,12.9565,77.5835
1908,12.9565,77.5925
1909,12.9565,77.6015
1910,12.9565,77.6105
1911,12.9565,77.6195
1912,12.9565,77.6285
1913,12.9565,77.6375
1914,12.9565,77.6465
1915,12.9565,77.6555
1916,12.9565,77.6645
1917,12.9565,77.6735
1918,12.9565,77.6825
1919,12.9565,77.6915
1920,12.9565,77.7005
1921,12.9565,77.7095
1922,12.9565,77.7185
1923,12.9565,77.7275
1924,12.9565,77.7365
1925,12.9565,77.7455
1926,12.9565,77.7545
1927,12.9565,77.7635
1928,12.9565,77.7725
1929,12.9565,77.7815
1930,12.9565,77.7905
1931,12.9565,77.7995
1932,12.9565,77.8085
1933,12.9565,77.8175
1934,12.9565,77.8265
1935,12.9565,77.8355
1936,12.9565,77.8445
1937,12.9565,77.8535
1938,12.9565,77.8625
1939,12.9565,77.8715
1940,12.9565,77.8805
1941,12.9565,77.8895
1942,12.9565,77.8985
1943,12.9655,77.3045
1944,12.9655,77.3135
1945,12.9655,77.3225
1946,12.9655,77.3315
1947,12.9655,77.3405
1948,12.9655,77.3495
1949,12.9655,77.3585
1950,12.9655,77.3675
1951,12.9655,77.3765
1952,12.9655,77.3855
1953,12.9655,77.3945
1954,12.9655,77.4035
1955,12.9655,77.4125
1956,12.9655,77.4215
1957,12.9655,77.4305
1958,12.9655,77.4395
1959,12.9655,77.4485
1960,12.9655,77.4575
1961,12.9655,77.4665
1962,12.9655,77.4755
1963,12.9655,77.4845
1964,12.9655,77.4935
1965,12.9655,77.5025
1966,12.9655,77.5115
1967,12.9655,77.5205
1968,12.9655,77.5295
1969,12.9655,77.5385
1970,12.9655,77.5475
1971,12.9655,77.5565
1972,12.9655,77.5655
1973,12.9655,77.5745
1974,12.9655,77.5835
1975,12.9655,77.5925
1976,12.9655,77.6015
1977,12.9655,77.6105
1978,12.9655,77.6195
1979,12.9655,77.6285
1980,12.9655,77.6375
1981,12.9655,77.6465
1982,12.9655,77.6555
1983,12.9655,77.6645
1984,12.9655,77.6735
1985,12.9655,77.6825
1986,12.9655,77.6915
1987,12.9655,77.7005
1988,12.9655,77.7095
1989,12.9655,77.7185
1990,12.9655,77.7275
1991,12.9655,77.7365
1992,12.9655,77.7455
1993,12.9655,77.7545
1994,12.9655,77.7635
1995,12.9655,77.7725
1996,12.9655,77.7815
1997,12.9655,77.7905
1998,12.9655,77.7995
1999,12.9655,77.8085
2000,12.9655,77.8175
2001,12.9655,77.8265
2002,12.9655,77.8355
2003,12.9655,77.8445
2004,12.9655,77.8535
2005,12.9655,77.8625
2006,12.9655,77.8715
2007,12.9655,77.8805
2008,12.9655,77.8895
2009,12.9655,77.8985
2010,12.9745,77.3045
2011,12.9745,77.3135
2012,12.9745,77.3225
2013,12.9745,77.3315
2014,12.9745,77.3405
2015,12.9745,77.3495
2016,12.9745,77.3585
2017,12.9745,77.3675
2018,12.9745,77.3765
2019,12.9745,77.3855
2020,12.9745,77.3945
2021,12.9745,77.4035
2022,12.9745,77.4125
2023,12.9745,77.4215
2024,12.9745,77.4305
2025,12.9745,77.4395
2026,12.9745,77.4485
2027,12.9745,77.4575
2028,12.9745,77.4665
2029,12.9745,77.4755
2030,12.9745,77.4845
2031,12.9745,77.4935
2032,12.9745,77.5025
2033,12.9745,77.5115
2034,12.9745,77.5205
2035,12.9745,77.5295
2036,12.9745,77.5385
2037,12.9745,77.5475
2038,12.9745,77.5565
2039,12.9745,77.5655
2040,12.9745,77.5745
2041,12.9745,77.5835
2042,12.9745,77.5925
2043,12.9745,77.6015
2044,12.9745,77.6105
2045,12.9745,77.6195
2046,12.9745,77.6285
2047,12.9745,77.6375
2048,12.9745,77.6465
2049,12.9745,77.6555
2050,12.9745,77.6645
2051,12.9745,77.6735
2052,12.9745,77.6825
2053,12.9745,77.6915
2054,12.9745,77.7005
2055,12.9745,77.7095
2056,12.9745,77.7185
2057,12.9745,77.7275
2058,12.9745,77.7365
2059,12.9745,77.7455
2060,12.9745,77.7545
2061,12.9745,77.7635
2062,12.9745,77.7725
2063,12.9745,77.7815
2064,12.9745,77.7905
2065,12.9745,77.7995
2066,12.9745,77.8085
2067,12.9745,77.8175
2068,12.9745,77.8265
2069,12.9745,77.8355
2070,12.9745,77.8445
2071,12.9745,77.8535
2072,12.9745,77.8625
2073,12.9745,77.8715
2074,12.9745,77.8805
2075,12.9745,77.8895
2076,12.9745,77.8985
2077,12.9835,77.3045
2078,12.9835,77.3135
2079,12.9835,77.3225
2080,12.9835,77.3315
2081,12.9835,77.3405
2082,12.9835,77.3495
2083,12.9835,77.3585
2084,12.9835,77.3675
2085,12.9835,77.3765
2086,12.9835,77.3855
2087,12.9835,77.3945
2088,12.9835,77.4035
2089,12.9835,77.4125
2090,12.9835,77.4215
2091,12.9835,77.4305
2092,12.9835,77.4395
2093,12.9835,77.4485
2094,12.9835,77.4575
2095,12.9835,77.4665
2096,12.9835,77.4755
2097,12.9835,77.4845
2098,12.9835,77.4935
2099,12.9835,77.5025
2100,12.9835,77.5115
2101,12.9835,77.5205
2102,12.9835,77.5295
2103,12.9835,77.5385
2104,12.9835,77.5475
2105,12.9835,77.5565
2106,12.9835,77.5655
2107,12.9835,77.5745
2108,12.9835,77.5835
2109,12.9835,77.5925
2110,12.9835,77.6015
2111,12.9835,77.6105
2112,12.9835,77.6195
2113,12.9835,77.6285
2114,12.9835,77.6375
2115,12.9835,77.6465
2116,12.9835,77.6555
2117,12.9835,77.6645
2118,12.9835,77.6735
2119,12.9835,77.6825
2120,12.9835,77.6915
2121,12.9835,77.7005
2122,12.9835,77.7095
2123,12.9835,77.7185
2124,12.9835,77.7275
2125,12.9835,77.7365
2126,12.9835,77.7455
2127,12.9835,77.7545
2128,12.9835,77.7635
2129,12.9835,77.7725
2130,12.9835,77.7815
2131,12.9835,77.7905
2132,12.9835,77.7995
2133,12.9835,77.8085
2134,12.9835,77.8175
2135,12.9835,77.8265
2136,12.9835,77.8355
2137,12.9835,77.8445
2138,12.9835,77.8535
2139,12.9835,77.8625
2140,12.9835,77.8715
2141,12.9835,77.8805
2142,12.9835,77.8895
2143,12.9835,77.8985
2144,12.9925,77.3045
2145,12.9925,77.3135
2146,12.9925,77.3225
2147,12.9925,77.3315
2148,12.9925,77.3405
2149,12.9925,77.3495
2150,12.9925,77.3585
2151,12.9925,77.3675
2152,12.9925,77.3765
2153,12.9925,77.3855
2154,12.9925,77.3945
2155,12.9925,77.4035
2156,12.9925,77.4125
2157,12.9925,77.4215
2158,12.9925,77.4305
2159,12.9925,77.4395
2160,12.9925,77.4485
2161,12.9925,77.4575
2162,12.9925,77.4665
2163,12.9925,77.4755
2164,12.9925,77.4845
2165,12.9925,77.4935
2166,12.9925,77.5025
2167,12.9925,77.5115
2168,12.9925,77.5205
2169,12.9925,77.5295
2170,12.9925,77.5385
2171,12.9925,77.5475
2172,12.9925,77.5565
2173,12.9925,77.5655
2174,12.9925,77.5745
2175,12.9925,77.5835
2176,12.9925,77.5925
2177,12.9925,77.6015
2178,12.9925,77.6105
2179,12.9925,77.6195
2180,12.9925,77.6285
2181,12.9925,77.6375
2182,12.9925,77.6465
2183,12.9925,77.6555
2184,12.9925,77.6645
2185,12.9925,77.6735
2186,12.9925,77.6825
2187,12.9925,77.6915
2188,12.9925,77.7005
2189,12.9925,77.7095
2190,12.9925,77.7185
2191,12.9925,77.7275
2192,12.9925,77.7365
2193,12.9925,77.7455
2194,12.9925,77.7545
2195,12.9925,77.7635
2196,12.9925,77.7725
2197,12.9925,77.7815
2198,12.9925,77.7905
2199,12.9925,77.7995
2200,12.9925,77.8085
2201,12.9925,77.8175
2202,12.9925,77.8265
2203,12.9925,77.8355
2204,12.9925,77.8445
2205,12.9925,77.8535
2206,12.9925,77.8625
2207,12.9925,77.8715
2208,12.9925,77.8805
2209,12.9925,77.8895
2210,12.9925,77.8985
2211,13.0015,77.3045
2212,13.0015,77.3135
2213,13.0015,77.3225
2214,13.0015,77.3315
2215,13.0015,77.3405
2216,13.0015,77.3495
2217,13.0015,77.3585
2218,13.0015,77.3675
2219,13.0015,77.3765
