cell_id,center_lat,center_lon,ndvi_2015,ndvi_2018,ndvi_2021,ndvi_2024,ndvi_change_2015_2018,ndvi_change_2018_2021,ndvi_change_2021_2024,ndvi_total_change,rainfall_2015,rainfall_2016,rainfall_2017,rainfall_2018,rainfall_2019,rainfall_2020,rainfall_2021,rainfall_2022,rainfall_2023,rainfall_2024,rainfall_mean,rainfall_anomaly,road_length_km,building_count,gbif_observations,gbif_species_count,dist_to_cbd_km,zone,ndvi_mean,ndvi_std,ndvi_min,ndvi_accel,vegetation_stressed,fragmentation_index,infra_pressure,urban_proximity_score,rainfall_stress,biodiversity_density,lag_stress_score,ecological_vulnerability_score,degradation_label
530,12.7675,77.8535,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,2.0,2.0,36.0387,rural,,,,,0,0.0,0.0,0.026999,0,1.0,0.0,0.0,nan
531,12.7675,77.8625,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,36.8015,rural,,,,,0,0.0,0.0,0.026454,0,0.0,0.0,0.0,nan
532,12.7675,77.8715,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,37.5741,rural,,,,,0,0.0,0.0,0.025924,0,0.0,0.0,0.0,nan
533,12.7675,77.8805,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,38.3559,rural,,,,,0,0.0,0.0,0.025409,0,0.0,0.0,0.0,nan
534,12.7675,77.8895,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,39.1463,rural,,,,,0,0.0,0.0,0.024909,0,0.0,0.0,0.0,nan
535,12.7675,77.8985,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,39.9448,rural,,,,,0,0.0,0.0,0.024423,0,0.0,0.0,0.0,nan
536,12.7765,77.3045,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,38.1469,rural,,,,,0,0.0,0.0,0.025545,0,0.0,0.0,0.0,nan
537,12.7765,77.3135,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,37.3489,rural,,,,,0,0.0,0.0,0.026076,0,0.0,0.0,0.0,nan
538,12.7765,77.3225,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,36.5595,rural,,,,,0,0.0,0.0,0.026624,0,0.0,0.0,0.0,nan
539,12.7765,77.3315,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,35.7792,rural,,,,,0,0.0,0.0,0.027189,0,0.0,0.0,0.0,nan
540,12.7765,77.3405,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,35.0087,rural,,,,,0,0.0,0.0,0.027771,0,0.0,0.0,0.0,nan
541,12.7765,77.3495,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,34.2485,rural,,,,,0,0.0,0.0,0.02837,0,0.0,0.0,0.0,nan
542,12.7765,77.3585,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,33.4994,rural,,,,,0,0.0,0.0,0.028986,0,0.0,0.0,0.0,nan
543,12.7765,77.3675,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,32.7621,rural,,,,,0,0.0,0.0,0.029619,0,0.0,0.0,0.0,nan
544,12.7765,77.3765,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,32.0375,rural,,,,,0,0.0,0.0,0.030269,0,0.0,0.0,0.0,nan
545,12.7765,77.3855,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,31.3265,rural,,,,,0,0.0,0.0,0.030934,0,0.0,0.0,0.0,nan
546,12.7765,77.3945,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,30.6299,rural,,,,,0,0.0,0.0,0.031616,0,0.0,0.0,0.0,nan
547,12.7765,77.4035,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,29.9489,rural,,,,,0,0.0,0.0,0.032311,0,0.0,0.0,0.0,nan
548,12.7765,77.4125,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,29.2844,rural,,,,,0,0.0,0.0,0.03302,0,0.0,0.0,0.0,nan
549,12.7765,77.4215,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,28.6376,rural,,,,,0,0.0,0.0,0.033741,0,0.0,0.0,0.0,nan
550,12.7765,77.4305,,,,,,,,,1179.8,691.4,1070.8,919.5,993.8,1129.5,1464.4,1269.7,801.0,1128.2,1064.8100000000002,63.38999999999987,0.0,0,0.0,0.0,28.0098,rural,,,,,0,0.0,0.0,0.034471,0,0.0,0.0,0.0,nan
551,12.7765,77.4395,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,27.4023,rural,,,,,0,0.0,0.0,0.035208,0,0.0,0.0,0.0,nan
552,12.7765,77.4485,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,26.8164,rural,,,,,0,0.0,0.0,0.03595,0,0.0,0.0,0.0,nan
553,12.7765,77.4575,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,26.2536,rural,,,,,0,0.0,0.0,0.036692,0,0.0,0.0,0.0,nan
554,12.7765,77.4665,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,25.7154,rural,,,,,0,0.0,0.0,0.037432,0,0.0,0.0,0.0,nan
555,12.7765,77.4755,,,,,,,,,1179.8,691.4,1209.7,1008.5,1027.6,1236.3,1431.8,1337.8,882.6,1237.4,1124.29,113.11000000000011,0.0,0,0.0,0.0,25.2034,rural,,,,,0,0.0,0.0,0.038163,0,0.0,0.0,0.0,nan
556,12.7765,77.4845,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,24.7192,fringe,,,,,0,0.0,0.0,0.038881,0,0.0,0.0,0.0,nan
557,12.7765,77.4935,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,24.2644,fringe,,,,,0,0.0,0.0,0.039581,0,0.0,0.0,0.0,nan
558,12.7765,77.5025,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,23.8409,fringe,,,,,0,0.0,0.0,0.040256,0,0.0,0.0,0.0,nan
559,12.7765,77.5115,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,23.4501,fringe,,,,,0,0.0,0.0,0.0409,0,0.0,0.0,0.0,nan
560,12.7765,77.5205,,,,,,,,,1179.8,691.4,1209.7,1008.5,1027.6,1236.3,1431.8,1337.8,882.6,1237.4,1124.29,113.11000000000011,0.0,0,103.0,57.0,23.0939,fringe,,,,,0,0.0,0.0,0.041504,0,1.807,0.0,0.0,nan
561,12.7765,77.5295,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,22.7739,fringe,,,,,0,0.0,0.0,0.042063,0,0.0,0.0,0.0,nan
562,12.7765,77.5385,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,22.4915,fringe,,,,,0,0.0,0.0,0.042569,0,0.0,0.0,0.0,nan
563,12.7765,77.5475,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,22.2482,fringe,,,,,0,0.0,0.0,0.043014,0,0.0,0.0,0.0,nan
564,12.7765,77.5565,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,22.0453,fringe,,,,,0,0.0,0.0,0.043393,0,0.0,0.0,0.0,nan
565,12.7765,77.5655,,,,,,,,,1179.8,691.4,1256.5,1028.5,996.6,1233.7,1390.3,1261.3,839.6,1191.0,1106.87,84.12999999999988,0.0,0,0.0,0.0,21.884,fringe,,,,,0,0.0,0.0,0.043699,0,0.0,0.0,0.0,nan
566,12.7765,77.5745,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,21.7651,fringe,,,,,0,0.0,0.0,0.043927,0,0.0,0.0,0.0,nan
567,12.7765,77.5835,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,21.6894,fringe,,,,,0,0.0,0.0,0.044073,0,0.0,0.0,0.0,nan
568,12.7765,77.5925,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,21.6573,fringe,,,,,0,0.0,0.0,0.044136,0,0.0,0.0,0.0,nan
569,12.7765,77.6015,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,21.669,fringe,,,,,0,0.0,0.0,0.044113,0,0.0,0.0,0.0,nan
570,12.7765,77.6105,,,,,,,,,1179.8,691.4,1256.5,1028.5,996.6,1233.7,1390.3,1261.3,839.6,1191.0,1106.87,84.12999999999988,0.0,0,847.0,105.0,21.7244,fringe,,,,,0,0.0,0.0,0.044006,0,8.0667,0.0,0.0,nan
571,12.7765,77.6195,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,21.8232,fringe,,,,,0,0.0,0.0,0.043815,0,0.0,0.0,0.0,nan
572,12.7765,77.6285,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,21.9648,fringe,,,,,0,0.0,0.0,0.043545,0,0.0,0.0,0.0,nan
573,12.7765,77.6375,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,22.1484,fringe,,,,,0,0.0,0.0,0.0432,0,0.0,0.0,0.0,nan
574,12.7765,77.6465,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,22.373,fringe,,,,,0,0.0,0.0,0.042784,0,0.0,0.0,0.0,nan
575,12.7765,77.6555,,,,,,,,,1236.8,687.8,1079.9,930.1,882.3,1182.7,1302.0,1096.4,695.2,1024.4,1011.76,12.6400000000001,0.0,0,0.0,0.0,22.6373,fringe,,,,,0,0.0,0.0,0.042306,0,0.0,0.0,0.0,nan
576,12.7765,77.6645,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,22.94,fringe,,,,,0,0.0,0.0,0.041771,0,0.0,0.0,0.0,nan
577,12.7765,77.6735,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,23.2795,fringe,,,,,0,0.0,0.0,0.041187,0,0.0,0.0,0.0,nan
578,12.7765,77.6825,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,23.6543,fringe,,,,,0,0.0,0.0,0.040561,0,0.0,0.0,0.0,nan
579,12.7765,77.6915,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,24.0628,fringe,,,,,0,0.0,0.0,0.0399,0,0.0,0.0,0.0,nan
580,12.7765,77.7005,,,,,,,,,1236.8,687.8,1079.9,930.1,882.3,1182.7,1302.0,1096.4,695.2,1024.4,1011.76,12.6400000000001,0.0,0,1543.0,60.0,24.5032,fringe,,,,,0,0.0,0.0,0.039211,0,25.7167,0.0,0.0,nan
581,12.7765,77.7095,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,24.9739,fringe,,,,,0,0.0,0.0,0.0385,0,0.0,0.0,0.0,nan
582,12.7765,77.7185,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,25.4731,rural,,,,,0,0.0,0.0,0.037774,0,0.0,0.0,0.0,nan
583,12.7765,77.7275,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,25.9993,rural,,,,,0,0.0,0.0,0.037038,0,0.0,0.0,0.0,nan
584,12.7765,77.7365,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,26.5508,rural,,,,,0,0.0,0.0,0.036297,0,0.0,0.0,0.0,nan
585,12.7765,77.7455,,,,,,,,,1236.8,687.8,983.2,836.2,800.3,1039.1,1247.5,1003.4,724.9,965.0,952.4199999999998,12.580000000000156,0.0,0,0.0,0.0,27.1261,rural,,,,,0,0.0,0.0,0.035554,0,0.0,0.0,0.0,nan
586,12.7765,77.7545,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,27.7237,rural,,,,,0,0.0,0.0,0.034814,0,0.0,0.0,0.0,nan
587,12.7765,77.7635,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,28.3422,rural,,,,,0,0.0,0.0,0.034081,0,0.0,0.0,0.0,nan
588,12.7765,77.7725,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,28.9803,rural,,,,,0,0.0,0.0,0.033355,0,0.0,0.0,0.0,nan
589,12.7765,77.7815,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,29.6366,rural,,,,,0,0.0,0.0,0.032641,0,0.0,0.0,0.0,nan
590,12.7765,77.7905,,,,,,,,,1236.8,687.8,983.2,836.2,800.3,1039.1,1247.5,1003.4,724.9,965.0,952.4199999999998,12.580000000000156,0.0,0,25.0,19.0,30.3101,rural,,,,,0,0.0,0.0,0.031939,0,1.3158,0.0,0.0,nan
591,12.7765,77.7995,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,30.9996,rural,,,,,0,0.0,0.0,0.03125,0,0.0,0.0,0.0,nan
592,12.7765,77.8085,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,31.704,rural,,,,,0,0.0,0.0,0.030577,0,0.0,0.0,0.0,nan
593,12.7765,77.8175,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,32.4224,rural,,,,,0,0.0,0.0,0.02992,0,0.0,0.0,0.0,nan
594,12.7765,77.8265,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,33.1538,rural,,,,,0,0.0,0.0,0.029279,0,0.0,0.0,0.0,nan
595,12.7765,77.8355,,,,,,,,,1236.8,687.8,923.0,862.1,778.4,973.2,1262.2,1024.8,734.1,1001.4,948.38,53.020000000000095,0.0,0,0.0,0.0,33.8975,rural,,,,,0,0.0,0.0,0.028655,0,0.0,0.0,0.0,nan
596,12.7765,77.8445,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,34.6526,rural,,,,,0,0.0,0.0,0.028048,0,0.0,0.0,0.0,nan
597,12.7765,77.8535,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,35.4184,rural,,,,,0,0.0,0.0,0.027459,0,0.0,0.0,0.0,nan
598,12.7765,77.8625,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,36.1942,rural,,,,,0,0.0,0.0,0.026886,0,0.0,0.0,0.0,nan
599,12.7765,77.8715,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,36.9795,rural,,,,,0,0.0,0.0,0.02633,0,0.0,0.0,0.0,nan
600,12.7765,77.8805,,,,,,,,,1222.0,647.0,923.0,862.1,778.4,973.2,1262.2,1024.8,734.1,1001.4,942.82,58.58000000000004,0.0,0,357.0,69.0,37.7735,rural,,,,,0,0.0,0.0,0.025791,0,5.1739,0.0,0.0,nan
601,12.7765,77.8895,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,38.5758,rural,,,,,0,0.0,0.0,0.025268,0,0.0,0.0,0.0,nan
602,12.7765,77.8985,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,39.3858,rural,,,,,0,0.0,0.0,0.024761,0,0.0,0.0,0.0,nan
603,12.7855,77.3045,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,37.5878,rural,,,,,0,0.0,0.0,0.025915,0,0.0,0.0,0.0,nan
604,12.7855,77.3135,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,36.7778,rural,,,,,0,0.0,0.0,0.026471,0,0.0,0.0,0.0,nan
605,12.7855,77.3225,,,,,,,,,1088.2,643.4,1055.1,851.7,1013.4,1092.6,1484.3,1217.8,821.7,1122.4,1039.06,83.34000000000015,0.0,0,0.0,0.0,35.9759,rural,,,,,0,0.0,0.0,0.027045,0,0.0,0.0,0.0,nan
606,12.7855,77.3315,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,35.1828,rural,,,,,0,0.0,0.0,0.027637,0,0.0,0.0,0.0,nan
607,12.7855,77.3405,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,34.3989,rural,,,,,0,0.0,0.0,0.028249,0,0.0,0.0,0.0,nan
